source,source_label,policy_id,display_name,comment_text
csv:mpl-zses-dh03.csv:row104,human,EPA-HQ-OW-2025-2929,Ohio Environmental Council (OEC),"The attached comments are submitted on behalf of the Ohio Environmental Council (OEC). The OEC is committed to protecting the environment and the health of all Ohio communities and our thousands of dedicated members across the state. We appreciate the opportunity to comment on EPA’s proposed revisions to the Section 401 Water Quality Certification regulations. Ohio relies on Section 401 as a core tool for protecting water quality, ensuring responsible development, and maintaining the ecological integrity of our watersheds. For these reasons, we are concerned that several elements of the proposed rule would unnecessarily narrow state authority, reduce flexibility, and undermine the cooperative federalism framework Congress intended."
csv:mpl-zses-dh03.csv:row105,human,EPA-HQ-OW-2025-2929,Petroleum Alliance of Oklahoma,The Petroleum Alliance of Oklahoma provides the attached comments on the proposed CWA Section 401 Certifications.
csv:mpl-zses-dh03.csv:row106,human,EPA-HQ-OW-2025-2929,New Hampshire Department of Environmental Services,Attached are the New Hampshire Department of Environmental Services' comments on Docket ID No. EPA-HQ-OW-2025-2929.
csv:mpl-zses-dh03.csv:row107,human,EPA-HQ-OW-2025-2929,Association of Fish and Wildlife Agencies,See attached file(s)
csv:mpl-zses-dh03.csv:row108,human,EPA-HQ-OW-2025-2929,Colorado Department of Natural Resources (CODNR),Please see attachment for comments from the CODNR and its divisions. Thank you.
csv:mpl-zses-dh03.csv:row109,human,EPA-HQ-OW-2025-2929,Cynthia Robertson,See attached file(s)
csv:mpl-zses-dh03.csv:row110,human,EPA-HQ-OW-2025-2929,National Association of Clean Water Agencies (NACWA),See attached file(s)
csv:mpl-zses-dh03.csv:row111,human,EPA-HQ-OW-2025-2929,Northwest Hydroelectric Association (NWHA),Attached please find comments submitted by the Northwest Hydroelectric Association. Thank you for your consideration of these comments.
csv:mpl-zses-dh03.csv:row112,human,EPA-HQ-OW-2025-2929,Gas & Oil Association of West Virginia (GO-WV),See attached file(s)
csv:mpl-zses-dh03.csv:row113,human,EPA-HQ-OW-2025-2929,Maryland Department of the Environment (MDE),Please see attached comments dated 2/17/2026 from the Maryland Department of the Environment
csv:mpl-zses-dh03.csv:row114,human,EPA-HQ-OW-2025-2929,Northwest Colorado Council of Gov'ts Water Quality/ Quantity Committee (QQ),"Please find attached comments from the Northwest Colorado Council of Governments Water Quality/Quantity Committee (“QQ”), which is the only group of local governments in Colorado dedicated to protecting the headwaters of the Colorado River basin, including the headwaters of the Colorado, Blue, Eagle, Roaring Fork, Yampa, and Gunnison Basins (“Headwaters Region”). 

QQ respectfully requests that the EPA abandon its efforts to revise the Proposed Rule to reinstate the long-standing cooperative federalism practices in the Clean Water Act and specifically in Section 401."
csv:mpl-zses-dh03.csv:row115,human,EPA-HQ-OW-2025-2929,"American Public Power Association (APPA) and the National Rural Electric Cooperative
Association (NRECA)",See attached comments from APPA and NRECA.
csv:mpl-zses-dh03.csv:row116,human,EPA-HQ-OW-2025-2929,Confederated Tribes of the Umatilla Indian Reservation (CTUIR) Department of Natural Resources (DNR),"February 17, 2026

Lauren Kasparek
Oceans, Wetlands, and Communities Division
Office of Water (4504-T)
U.S. Environmental Protection Agency
kasparek.lauren@epa.gov

Dear Ms. Kasparek et al.:

Attached are the comments of the Confederated Tribes of the Umatilla Indian Reservation (CTUIR) Department of Natural Resources (DNR) regarding the proposal “Updating the Water Quality Certification Regulations,” Docket ID No. EPA-HQ-OW-2025-2929. The letter was also submitted to https://www.regulations.gov and OW-Docket@epa.gov. Thank you.

Carl Merkle
Department of Natural Resources
CTUIR"
csv:mpl-zses-dh03.csv:row117,human,EPA-HQ-OW-2025-2929,"State of Montana, Office of the Governor",See attached file(s)
csv:mpl-zses-dh03.csv:row118,human,EPA-HQ-OW-2025-2929,Federal Water Quality Coalition (FWQC),Attached are the comments of the Federal Water Quality Coalition on the proposed rule. Please let me know if you have any questions. Thank you.
csv:mpl-zses-dh03.csv:row119,human,EPA-HQ-OW-2025-2929,"State of Alaska, Department of Environmental Conservation (DEC)",Please find attached comments regarding Docket EPA-HQ-OW-2025-2929-001 from the Alaska Department of Environmental Conservation.
csv:mpl-zses-dh03.csv:row120,human,EPA-HQ-OW-2025-2929,Bishop Paiute Tribe,Please see attached file. Thank you.
csv:mpl-zses-dh03.csv:row121,human,EPA-HQ-OW-2025-2929,Big Pine Paiute Tribe of the Owens Valley,BPPT comment letter is attached.
csv:mpl-zses-dh03.csv:row122,human,EPA-HQ-OW-2025-2929,"Great Plains Tribal Water Alliance, Inc.",See attached file(s)
csv:mpl-zses-dh03.csv:row123,human,EPA-HQ-OW-2025-2929,Alaska Miners Association (AMA),Attached are comments by the Alaska Miners Association
csv:mpl-zses-dh03.csv:row124,human,EPA-HQ-OW-2025-2929,American Gas Association (AGA),"Attached please find comments submitted by the American Gas Association responding to EPA's proposed rule, ""Updating the Water Quality Certification Regulations."""
csv:mpl-zses-dh03.csv:row125,human,EPA-HQ-OW-2025-2929,Western Urban Water Coalition (WUWC),Please find the attached comments submitted by the Western Urban Water Coalition (WUWC). Thank you.
csv:mpl-zses-dh03.csv:row126,human,EPA-HQ-OW-2025-2929,Institute for Energy Research (IER),See attached file(s)
csv:mpl-zses-dh03.csv:row127,human,EPA-HQ-OW-2025-2929,D.J. Fletcher,See attached file(s)
csv:mpl-zses-dh03.csv:row128,human,EPA-HQ-OW-2025-2929,Nancy Hedinger,See attached file(s)
csv:mpl-zses-dh03.csv:row129,human,EPA-HQ-OW-2025-2929,"Riverkeeper, Inc.",See attached file(s)
csv:mpl-zses-dh03.csv:row131,human,EPA-HQ-OW-2025-2929,"Michigan Department of Environment, Great Lakes, and Energy (EGLE), Water Resources Division",See attached file(s)
csv:mpl-zses-dh03.csv:row132,human,EPA-HQ-OW-2025-2929,Catherine DiPietro,See attached file(s)
csv:mpl-zses-dh03.csv:row133,human,EPA-HQ-OW-2025-2929,Edison Electric Institute (EEI),See attached file(s)
csv:mpl-zses-dh03.csv:row134,human,EPA-HQ-OW-2025-2929,Grand Portage Band of Lake Superior Chippewa,See attached file(s)
csv:mpl-zses-dh03.csv:row135,human,EPA-HQ-OW-2025-2929,American Exploration & Mining Association (AEMA),Attached please find the comments of the American Exploration & Mining Association (AEMA) regarding Updating Water Quality Certification Regulations. Thank you for your consideration.
csv:mpl-zses-dh03.csv:row136,human,EPA-HQ-OW-2025-2929,Public Utility District NO. 1 of Chelan County,See attached file(s)
csv:mpl-zses-dh03.csv:row137,human,EPA-HQ-OW-2025-2929,Association of Metropolitan Water Agencies (AMWA),"On behalf of the Association of Metropolitan Water Agencies (AMWA), please see the Association's comments."
csv:mpl-zses-dh03.csv:row138,human,EPA-HQ-OW-2025-2929,Oklahoma Secretary of Energy and Environment (OSEE) and Oklahoma Department of Environmental Quality (DEQ),Please see attached document.
csv:mpl-zses-dh03.csv:row139,human,EPA-HQ-OW-2025-2929,Oregon Department of Environmental Quality (DEQ),Comments of Oregon Department of Environmental Quality
csv:mpl-zses-dh03.csv:row140,human,EPA-HQ-OW-2025-2929,Skull Valley Band of Goshute Indians,See attached file(s)
csv:mpl-zses-dh03.csv:row141,human,EPA-HQ-OW-2025-2929,State of Utah Public Lands Policy Coordinating Office,"The State of Utah (State) supports the administration’s attempt to improve the clarity, consistency, and effectiveness of certification and appreciates the opportunity to comment on the Environmental Protection Agency’s proposed revisions to the Clean Water Act (CWA) Section 401 Water Quality Certification. Section 401 has long served as an essential mechanism for safeguarding Utah’s waters. Utah urges the EPA to implement any changes in 401 Certification through the framework of cooperative federalism, ensuring that the State retains its authority to regulate and protect its resources. Preserving Utah’s sovereign interests and the right to manage its own resources is critical to shielding the State from potential federal overreach by less supportive administrations.
Utah faces unique water resource challenges. Our state is experiencing a persistent historic drought, coupled with rapid population growth and significant public land holdings. These stressors place extraordinary pressure on Utah’s water supply and underscore the need for a regulatory framework that empowers states to manage water quality effectively. A rule that respects state sovereignty and promotes clarity and predictability is essential to ensuring sustainable water management in the West.
In addition, Utah recently submitted comments emphasizing the importance of defining “waters of the United States” (WOTUS) consistent with the Supreme Court’s decision in Sackett v. EPA . The Sackett standard requires clear, objective criteria for the exercise of jurisdiction over states’ resources. As the EPA considers revisions to Section 401, Utah urges the agency to recognize that “[r]egulation of land and water use lies at the core of traditional state authority.” Utah appreciates federal efforts to improve the efficiency, clarity, and consistency of Section 401 certifications and requests that these efforts be implemented in a way that respects the State’s role as the primary regulator of its own resources.
In this spirit of cooperative federalism and state sovereignty, Utah highlights Congress’s intention to recognize the State as primary in regulating water resources. Specifically, Congress expressly recognized “the primary responsibilities and rights of states to prevent, reduce, and eliminate pollution” and “to plan the development and use… of land and water resources.” Section 1370 further provides that, except as expressly stated, nothing in the Act shall impair state jurisdiction over waters within its borders . These provisions confirm that states are the primary stewards of water quality within their boundaries.
Accordingly, Utah asks the EPA to maintain the State’s right to request and evaluate additional information when processing a 401 Certification . As noted in the Federal Register, a request for Certification “may not necessarily represent the totality of information a certifying authority may need to act on a request.” Id. The states’ ability to request additional information enables the states to protect water resources and avoid denying Certifications when the “request for certification” lacks essential information needed for compliance. Further, Utah requests that the EPA respect the state’s authority to deny requests for incompleteness if additional information is not provided within the statutory maximum deadline. Maintaining states’ ability to request additional information within the statutory deadline will ensure determinations are timely and defensible.
To ensure the balance of cooperative federalism and further the purposes of this proposed rule change, Utah encourages clarity, consistency, and preservation of states’ rights. First, Utah supports a scope for 401 Certification consistent with cooperative federalism, preserving state authority to impose conditions necessary to protect its water resources and promote the welfare of its citizens. Second, to ensure consistency, Utah advocates for predictable timelines and standardized baseline requirements for certification requests and decisions, while allowing states flexibility to determine those requirements and timeline extensions – when extensions are mutually agreeable and in the best interest of the applicant. Third, states should retain the ability to address unique local conditions and impose requirements that safeguard each state’s water quality interests within a uniform federal framework that promotes consistency and clarity. Utah supports Congress’s policy that states are primary regulators of their own water and sees the State’s broad authority over 401 Certification as a successful application of this policy. 
PLEASE REFER TO THE ATTACHED LETTER FOR THE COMPLETE COMMENTS. THANK YOU"
